,time,velocity,altitude,throttle,elevator,aileron,rudder,moment_aileron,power_aileron,moment_elevator,power_elevator,moment_rudder,power_rudder
25,0.8333333333333333,564.1657092217201,5784.906934932268,0.1395,-0.03765876322938415,-0.3107032792936306,0.14448672837357587,672.203718372743,-0.7166462315663836,619.37962655043,-2.083894777450112,-3027.1121000899434,-15.740707969353311
26,0.8666666666666666,565.1279628804608,5767.941684173461,0.1395,-0.038062722003535436,-0.3107363018325196,0.14477331796058412,674.9205308411083,-0.25089972306200914,628.5132749582287,-2.858173463904405,-3045.0169393682,-9.823973941088916
27,0.8999999999999999,566.0902176248723,5750.940161534586,0.1395,-0.03856160808818438,-0.31061817061535507,0.1448957991321358,677.3155917082138,0.9007262799593239,639.2832401560942,-3.5903087001507976,-3059.5359322501236,-4.218538063856087
28,0.9333333333333332,567.0525234367273,5733.901326922189,0.1395,-0.03914077901445777,-0.3101174334328098,0.14483287348337312,678.8784166322653,3.8268278431340526,651.4644426784772,-4.247511383907553,-3070.177812988926,2.174845012318309
29,0.9666666666666666,568.014927661123,5716.824165803309,0.1395,-0.039783610908737554,-0.3096571171964325,0.14466058681975894,680.5291692652612,3.5264694092502324,664.7948390709932,-4.810853564150505,-3078.5150301258354,5.9707655907182975
30,0.9999999999999999,568.9774758388238,5699.707676772325,0.1395,-0.040477940168065385,-0.3092060735240852,0.1444116656685126,682.2002555334572,3.4639176164430445,679.0829872097335,-5.307932600661359,-3085.2199483173335,8.645398449970132
31,1.0333333333333332,569.9402111519983,5682.550899498215,0.1395,-0.04120882990222448,-0.3087268559897916,0.14410132188880362,683.8090429292515,3.688965743043549,694.0874841233249,-5.710881614441622,-3090.6002214224877,10.797493685778425
32,1.0666666666666667,570.9031743950685,5665.352915569677,0.1395,-0.0419583561537535,-0.3081996390849147,0.14372967923063473,685.3107759005022,4.067372707843569,709.5124099013397,-5.986650798441177,-3094.6437680051395,12.94712388140509
33,1.1,571.8664039747111,5648.112848495133,0.1395,-0.04270560789794641,-0.30762221821815594,0.14328177333484166,686.6993304708983,4.463712148652266,725.0063114761907,-6.0988198753304514,-3097.0124718222364,15.615892678907606
34,1.1333333333333335,572.8299360087148,5630.829863645825,0.1395,-0.043427779919279055,-0.3070257430904062,0.1427348430494109,688.0432412905398,4.620033814153917,740.1798296766665,-6.017484595671727,-3097.1939916674373,19.0694190627805
35,1.166666666666667,573.7938060600769,5613.503166489945,0.1395,-0.044118098794363216,-0.3066038571220195,0.14215399594461955,689.7777589325148,3.27598082049671,754.9122021837835,-5.866556744227345,-3096.5816761941664,20.247968231534596
36,1.2000000000000004,574.758047664552,5596.132006311488,0.1395,-0.044763987306852805,-0.30623217413977183,0.14151533891479334,691.626516157825,2.893885838731263,768.9810172818337,-5.591267388204582,-3094.645021888923,22.249262433869696
37,1.2333333333333338,575.7226929716294,5578.715681933536,0.1395,-0.04535192904082241,-0.3057933829648932,0.14078536843235967,693.3248422982123,3.4247725039771026,782.144246481827,-5.176762323809367,-3090.6344037646545,25.397444267539043
38,1.2666666666666673,576.6877732792541,5561.2535420026325,0.1395,-0.04587337468182441,-0.30530045798972727,0.13996742983529786,694.9005325390765,3.856031295373894,794.2422845516018,-4.662288331715615,-3084.6005059580934,28.402509251094294
39,1.3000000000000007,577.6533190338273,5543.744984988779,0.1395,-0.04632474201688893,-0.3048966591777299,0.1391017173271394,696.6795742892806,3.1669061754001286,805.1995910136599,-4.091388822323123,-3077.4099926994195,29.991358232733106
40,1.3333333333333341,578.6193590688524,5526.189461013908,0.1395,-0.04670479499219362,-0.30466857412390513,0.1382216974016393,698.863011233206,1.7944277001324385,814.980576332246,-3.486811560754176,-3069.793741438667,30.411566004978397
41,1.3666666666666676,579.5859191964732,5508.586473540771,0.1395,-0.04700583448334398,-0.30422146342139145,0.13723989380127505,700.546447363391,3.5260550059961053,823.4359566568929,-2.7905536769605153,-3059.7981518654906,33.818510883096934
42,1.400000000000001,580.5530257410758,5490.935573723262,0.1395,-0.047228303771453685,-0.3037962288225424,0.13620461887860502,702.2810357688468,3.3618367200028088,830.5576047075339,-2.080064999590813,-3048.477806193363,35.52841344455654
43,1.4333333333333345,581.5207012275829,5473.236375410552,0.1395,-0.04737362232605853,-0.30351630459390266,0.13514405684860634,704.3538809224885,2.2195681500633366,836.3546950378285,-1.3681970541638213,-3036.4516170067022,36.252630303644374
44,1.466666666666668,582.4889639512735,5455.488556375206,0.1395,-0.04744305663382654,-0.3032940096750775,0.1340454657478937,706.5646356558369,1.7681475953794754,840.8340106652524,-0.6572361794105559,-3023.4252031709257,37.3914569679516
